id,Beam/Column,Wall,Floor,Cladding,Wall Insulation,Roof Insulation,Roof Membrane,IGU,Window Frame,WWR,Floor to Floor Height,Parking Levels,SCM,GWP
36527,Load Bearing Wood Wall,CLT,Wood Joist,Metal,Mineral Wool,EPS,Mod Bit,Triple Glazed,Wood,25,3,0,30,147.4
181273,Glulam,Wood Stud OVE,Wood I Joist,EIFS,EIFS,Polyiso,EPDM,Triple Glazed,Aluminum,10,3,0,20,89.3
236194,Glulam,ICF,Wood I Joist,EIFS,EIFS,XPS,PVC,Triple Glazed,Fiberglass,25,3,0,20,214.1
123246,Glulam,Wood Stud,Wood Joist,Brick,Spray Foam,Mineral Wool,EPDM,Triple Glazed,Fiberglass,10,3,0,0,200.7
21446,Load Bearing Wood Wall,Wood Stud,Wood I Joist,Fiberboard,Mineral Wool,XPS,EPDM,Triple Glazed,PVC,10,3,0,30,95.5
145209,Glulam,Wood Stud,CLT,Brick,Fiberglass,XPS,Mod Bit,Double Glazed,Fiberglass,25,3,0,0,142.7
53336,Load Bearing Wood Wall,ICF,Wood Joist,Brick,Fiberglass,Polyiso,Mod Bit,Double Glazed,Fiberglass,10,3,0,30,230.3
122044,Glulam,Wood Stud,Wood Joist,Brick,Mineral Wool,Mineral Wool,Mod Bit,Triple Glazed,Aluminum,25,3,0,20,121.8
145818,Glulam,Wood Stud,CLT,Brick,Spray Foam,XPS,Mod Bit,Triple Glazed,Wood,10,3,0,0,237.5
207344,Glulam,CLT,Wood I Joist,PVC,XPS,Mineral Wool,EPDM,Triple Glazed,Fiberglass,10,3,0,30,114.9
3393,Load Bearing Wood Wall,Wood Stud,Wood Joist,Metal,Mineral Wool,Mineral Wool,Mod Bit,Triple Glazed,Fiberglass,25,3,0,0,134.5
116934,Glulam,Steel Stud,CLT,EIFS,EIFS,XPS,PVC,Double Glazed,Fiberglass,10,3,0,0,146.4
54472,Load Bearing Wood Wall,ICF,Wood Joist,Metal,XPS,Polyiso,PVC,Triple Glazed,PVC,25,3,0,20,257.5
151821,Glulam,Wood Stud,CLT,EIFS,EIFS,Polyiso,PVC,Triple Glazed,Wood,25,3,0,0,124.8
188805,Glulam,Wood Stud OVE,CLT,Metal,Fiberglass,Mineral Wool,PVC,Double Glazed,Wood,25,3,0,0,147.0
234136,Glulam,ICF,Wood I Joist,PVC,Spray Foam,EPS,EPDM,Triple Glazed,PVC,25,3,0,20,280.4
244866,Glulam,ICF,CLT,PVC,Fiberglass,XPS,Mod Bit,Double Glazed,Wood,10,3,0,0,250.9
236864,Glulam,ICF,Wood I Joist,Fiberboard,XPS,XPS,EPDM,Triple Glazed,Fiberglass,10,3,0,30,231.0
241923,Glulam,ICF,CLT,Metal,Mineral Wool,XPS,PVC,Double Glazed,Aluminum,25,3,0,0,277.9
166665,Glulam,Wood Stud OVE,Wood Joist,EIFS,EIFS,EPS,Mod Bit,Double Glazed,Fiberglass,25,3,0,0,92.5
28224,Load Bearing Wood Wall,Wood Stud,CLT,PVC,Mineral Wool,XPS,PVC,Double Glazed,Aluminum,10,3,0,0,117.7
151414,Glulam,Wood Stud,CLT,EIFS,EIFS,Mineral Wool,Mod Bit,Double Glazed,Wood,25,3,0,20,119.1
103945,Glulam,Steel Stud,Wood I Joist,PVC,Fiberglass,EPS,EPDM,Triple Glazed,Aluminum,10,3,0,20,105.7
191053,Glulam,Wood Stud OVE,CLT,PVC,Mineral Wool,Polyiso,EPDM,Double Glazed,PVC,10,3,0,20,109.5
101186,Glulam,Steel Stud,Wood I Joist,Metal,Mineral Wool,Polyiso,EPDM,Double Glazed,Aluminum,10,3,0,30,153.3
60186,Load Bearing Wood Wall,ICF,Wood Joist,EIFS,EIFS,EPS,EPDM,Triple Glazed,Wood,10,3,0,0,229.8
78973,Load Bearing Wood Wall,ICF,CLT,Metal,Spray Foam,XPS,Mod Bit,Double Glazed,PVC,10,3,0,20,385.6
57159,Load Bearing Wood Wall,ICF,Wood Joist,PVC,Mineral Wool,XPS,EPDM,Triple Glazed,PVC,25,3,0,0,217.8
195614,Glulam,Wood Stud OVE,CLT,EIFS,EIFS,Polyiso,Mod Bit,Double Glazed,PVC,10,3,0,30,115.3
18772,Load Bearing Wood Wall,Wood Stud,Wood I Joist,EIFS,EIFS,Polyiso,Mod Bit,Double Glazed,Aluminum,25,3,0,20,96.0
67160,Load Bearing Wood Wall,ICF,Wood I Joist,Metal,Fiberglass,Polyiso,Mod Bit,Double Glazed,Fiberglass,10,3,0,30,247.6
230715,Glulam,ICF,Wood I Joist,Metal,Mineral Wool,Polyiso,PVC,Triple Glazed,Aluminum,25,3,0,0,252.2
4212,Load Bearing Wood Wall,Wood Stud,Wood Joist,Metal,Spray Foam,EPS,PVC,Triple Glazed,PVC,10,3,0,0,220.2
97965,Glulam,Steel Stud,Wood I Joist,Brick,XPS,XPS,PVC,Triple Glazed,Wood,25,3,0,0,158.2
33457,Load Bearing Wood Wall,Wood Stud,CLT,Fiberboard,Fiberglass,XPS,Mod Bit,Double Glazed,Aluminum,10,3,0,20,117.5
115593,Glulam,Steel Stud,CLT,PVC,Fiberglass,Polyiso,EPDM,Double Glazed,Fiberglass,25,3,0,0,130.5
110422,Glulam,Steel Stud,CLT,Brick,Mineral Wool,Polyiso,EPDM,Double Glazed,Wood,25,3,0,20,160.1
188327,Glulam,Wood Stud OVE,CLT,Metal,Mineral Wool,Mineral Wool,EPDM,Double Glazed,Wood,25,3,0,30,149.2
36124,Load Bearing Wood Wall,CLT,Wood Joist,Metal,XPS,Polyiso,EPDM,Triple Glazed,Aluminum,25,3,0,20,159.7
81547,Load Bearing Wood Wall,ICF,CLT,PVC,Spray Foam,Polyiso,PVC,Triple Glazed,Wood,10,3,0,20,333.2
245235,Glulam,ICF,CLT,PVC,Fiberglass,Mineral Wool,PVC,Double Glazed,Aluminum,25,3,0,0,228.5
51802,Load Bearing Wood Wall,CLT,CLT,Fiberboard,Mineral Wool,Mineral Wool,EPDM,Double Glazed,Fiberglass,25,3,0,20,134.1
24263,Load Bearing Wood Wall,Wood Stud,CLT,Brick,Fiberglass,XPS,Mod Bit,Double Glazed,Wood,25,3,0,30,140.4
83241,Load Bearing Wood Wall,ICF,CLT,EIFS,EIFS,Polyiso,PVC,Double Glazed,Fiberglass,25,3,0,0,236.8
165687,Glulam,Wood Stud OVE,Wood Joist,EIFS,EIFS,Polyiso,Mod Bit,Triple Glazed,PVC,25,3,0,0,101.0
143451,Glulam,Wood Stud,Wood I Joist,Fiberboard,Spray Foam,XPS,PVC,Triple Glazed,Aluminum,25,3,0,0,178.3
84091,Load Bearing Wood Wall,ICF,CLT,EIFS,EIFS,Mineral Wool,EPDM,Triple Glazed,Wood,10,3,0,20,250.7
225679,Glulam,ICF,Wood Joist,Fiberboard,XPS,Mineral Wool,PVC,Triple Glazed,Fiberglass,10,3,0,20,236.1
24098,Load Bearing Wood Wall,Wood Stud,CLT,Brick,Mineral Wool,Mineral Wool,Mod Bit,Double Glazed,Aluminum,10,3,0,30,143.1
27674,Load Bearing Wood Wall,Wood Stud,CLT,PVC,XPS,XPS,PVC,Triple Glazed,Aluminum,10,3,0,30,131.8
102247,Glulam,Steel Stud,Wood I Joist,Metal,Spray Foam,Polyiso,PVC,Double Glazed,Fiberglass,10,3,0,20,241.1
243591,Glulam,ICF,CLT,Metal,Spray Foam,Mineral Wool,Mod Bit,Triple Glazed,PVC,25,3,0,0,354.2
89851,Glulam,Steel Stud,Wood Joist,Metal,Mineral Wool,Mineral Wool,EPDM,Triple Glazed,Wood,10,3,0,20,154.4
73489,Load Bearing Wood Wall,ICF,Wood I Joist,Fiberboard,Mineral Wool,Polyiso,Mod Bit,Double Glazed,Aluminum,10,3,0,20,225.5
64031,Load Bearing Wood Wall,ICF,Wood I Joist,Brick,Mineral Wool,XPS,Mod Bit,Triple Glazed,Wood,25,3,0,30,228.6
77082,Load Bearing Wood Wall,ICF,CLT,Brick,Spray Foam,Mineral Wool,PVC,Triple Glazed,Wood,10,3,0,0,371.5
105953,Glulam,Steel Stud,Wood I Joist,EIFS,EIFS,Mineral Wool,EPDM,Double Glazed,PVC,25,3,0,30,113.0
223405,Glulam,ICF,Wood Joist,EIFS,EIFS,Mineral Wool,Mod Bit,Double Glazed,PVC,10,3,0,20,222.0
15032,Load Bearing Wood Wall,Wood Stud,Wood I Joist,Metal,Fiberglass,XPS,Mod Bit,Double Glazed,Fiberglass,10,3,0,30,128.9
81769,Load Bearing Wood Wall,ICF,CLT,PVC,Spray Foam,Mineral Wool,EPDM,Triple Glazed,Aluminum,10,3,0,20,333.6
187847,Glulam,Wood Stud OVE,CLT,Metal,Mineral Wool,XPS,Mod Bit,Double Glazed,Wood,25,3,0,30,157.2
103498,Glulam,Steel Stud,Wood I Joist,PVC,Mineral Wool,Polyiso,EPDM,Double Glazed,Fiberglass,25,3,0,20,107.8
104245,Glulam,Steel Stud,Wood I Joist,PVC,Fiberglass,Mineral Wool,EPDM,Triple Glazed,PVC,10,3,0,20,104.9
244587,Glulam,ICF,CLT,PVC,Mineral Wool,Polyiso,Mod Bit,Triple Glazed,Aluminum,25,3,0,0,242.8
166995,Glulam,Wood Stud OVE,Wood Joist,EIFS,EIFS,Mineral Wool,EPDM,Double Glazed,Aluminum,25,3,0,0,90.7
179139,Glulam,Wood Stud OVE,Wood I Joist,EIFS,EIFS,XPS,PVC,Double Glazed,Aluminum,25,3,0,0,98.7
194884,Glulam,Wood Stud OVE,CLT,EIFS,EIFS,EPS,Mod Bit,Double Glazed,Aluminum,25,3,0,20,122.9
38848,Load Bearing Wood Wall,CLT,Wood Joist,EIFS,EIFS,EPS,EPDM,Double Glazed,PVC,25,3,0,20,108.3
60358,Load Bearing Wood Wall,ICF,Wood Joist,EIFS,EIFS,Mineral Wool,PVC,Double Glazed,Wood,25,3,0,20,200.5
56615,Load Bearing Wood Wall,ICF,Wood Joist,PVC,XPS,EPS,PVC,Double Glazed,Wood,25,3,0,30,199.5
40704,Load Bearing Wood Wall,CLT,Wood I Joist,Brick,XPS,Polyiso,EPDM,Double Glazed,Aluminum,10,3,0,0,147.9
159164,Glulam,Wood Stud OVE,Wood Joist,Metal,Mineral Wool,EPS,PVC,Triple Glazed,Wood,10,3,0,30,128.2
146709,Glulam,Wood Stud,CLT,Metal,XPS,Polyiso,EPDM,Double Glazed,Wood,25,3,0,0,163.8
179774,Glulam,Wood Stud OVE,Wood I Joist,EIFS,EIFS,XPS,Mod Bit,Double Glazed,PVC,10,3,0,30,93.3
10697,Load Bearing Wood Wall,Wood Stud,Wood Joist,Fiberboard,Fiberglass,Polyiso,PVC,Triple Glazed,PVC,25,3,0,30,93.1
191155,Glulam,Wood Stud OVE,CLT,PVC,Mineral Wool,Mineral Wool,Mod Bit,Double Glazed,Wood,10,3,0,20,110.8
71638,Load Bearing Wood Wall,ICF,Wood I Joist,EIFS,EIFS,EPS,Mod Bit,Double Glazed,Wood,25,3,0,20,205.6
188844,Glulam,Wood Stud OVE,CLT,Metal,Fiberglass,Mineral Wool,Mod Bit,Double Glazed,PVC,10,3,0,0,153.1
48008,Load Bearing Wood Wall,CLT,CLT,Metal,Mineral Wool,EPS,Mod Bit,Double Glazed,Fiberglass,10,3,0,30,177.0
121003,Glulam,Wood Stud,Wood Joist,Brick,XPS,XPS,PVC,Triple Glazed,Wood,10,3,0,20,132.9
105222,Glulam,Steel Stud,Wood I Joist,EIFS,EIFS,Polyiso,EPDM,Double Glazed,Fiberglass,10,3,0,0,113.2
30815,Load Bearing Wood Wall,Wood Stud,CLT,EIFS,EIFS,EPS,EPDM,Triple Glazed,Wood,25,3,0,30,123.7
189443,Glulam,Wood Stud OVE,CLT,Metal,Spray Foam,Mineral Wool,Mod Bit,Triple Glazed,Fiberglass,25,3,0,30,231.6
212775,Glulam,CLT,CLT,PVC,XPS,EPS,Mod Bit,Triple Glazed,PVC,25,3,0,0,154.8
124980,Glulam,Wood Stud,Wood Joist,Metal,Fiberglass,Mineral Wool,EPDM,Triple Glazed,PVC,10,3,0,0,124.3
182474,Glulam,Wood Stud OVE,Wood I Joist,Fiberboard,Mineral Wool,Mineral Wool,PVC,Triple Glazed,Aluminum,10,3,0,30,89.2
112977,Glulam,Steel Stud,CLT,Metal,Fiberglass,XPS,Mod Bit,Triple Glazed,Fiberglass,25,3,0,0,184.0
153838,Glulam,Wood Stud,CLT,Fiberboard,Mineral Wool,XPS,PVC,Triple Glazed,Wood,25,3,0,20,129.6
241041,Glulam,ICF,CLT,Brick,Spray Foam,EPS,EPDM,Triple Glazed,Fiberglass,25,3,0,0,336.8
249534,Glulam,ICF,CLT,Fiberboard,Fiberglass,XPS,EPDM,Triple Glazed,Fiberglass,10,3,0,0,256.4
8841,Load Bearing Wood Wall,Wood Stud,Wood Joist,EIFS,EIFS,EPS,Mod Bit,Double Glazed,Fiberglass,25,3,0,0,94.0
128167,Glulam,Wood Stud,Wood Joist,EIFS,EIFS,Polyiso,PVC,Double Glazed,Fiberglass,10,3,0,20,84.9
6511,Load Bearing Wood Wall,Wood Stud,Wood Joist,PVC,Spray Foam,EPS,PVC,Triple Glazed,Fiberglass,10,3,0,20,171.6
83028,Load Bearing Wood Wall,ICF,CLT,EIFS,EIFS,XPS,Mod Bit,Triple Glazed,PVC,10,3,0,0,267.4
161628,Glulam,Wood Stud OVE,Wood Joist,PVC,XPS,Polyiso,Mod Bit,Double Glazed,PVC,10,3,0,0,98.1
68287,Load Bearing Wood Wall,ICF,Wood I Joist,PVC,XPS,Polyiso,PVC,Triple Glazed,Fiberglass,10,3,0,20,234.0
91765,Glulam,Steel Stud,Wood Joist,PVC,Mineral Wool,EPS,PVC,Triple Glazed,PVC,10,3,0,20,111.4
114022,Glulam,Steel Stud,CLT,Metal,Spray Foam,Mineral Wool,EPDM,Double Glazed,Wood,25,3,0,20,244.8
54099,Load Bearing Wood Wall,ICF,Wood Joist,Brick,Spray Foam,Mineral Wool,EPDM,Double Glazed,Aluminum,25,3,0,0,303.0
7524,Load Bearing Wood Wall,Wood Stud,Wood Joist,EIFS,EIFS,XPS,PVC,Triple Glazed,PVC,10,3,0,0,96.1
238490,Glulam,ICF,Wood I Joist,Fiberboard,Spray Foam,XPS,PVC,Triple Glazed,Aluminum,10,3,0,30,305.0
38130,Load Bearing Wood Wall,CLT,Wood Joist,EIFS,EIFS,XPS,EPDM,Double Glazed,Wood,10,3,0,0,109.3
250207,Glulam,ICF,CLT,Fiberboard,Spray Foam,EPS,Mod Bit,Triple Glazed,Fiberglass,10,3,0,20,340.9
148764,Glulam,Wood Stud,CLT,PVC,XPS,EPS,PVC,Double Glazed,PVC,10,3,0,0,126.8
115780,Glulam,Steel Stud,CLT,PVC,Spray Foam,XPS,PVC,Double Glazed,Aluminum,25,3,0,20,215.1
25618,Load Bearing Wood Wall,Wood Stud,CLT,Metal,XPS,EPS,EPDM,Triple Glazed,Fiberglass,25,3,0,20,172.6
161146,Glulam,Wood Stud OVE,Wood Joist,Metal,Cellulose,Mineral Wool,PVC,Double Glazed,Fiberglass,25,3,0,20,118.9
110037,Glulam,Steel Stud,CLT,Brick,Mineral Wool,XPS,PVC,Double Glazed,Wood,25,3,0,0,167.0
98284,Glulam,Steel Stud,Wood I Joist,Brick,XPS,Polyiso,Mod Bit,Triple Glazed,Aluminum,25,3,0,20,157.1
131861,Glulam,Wood Stud,Wood Joist,Fiberboard,Fiberglass,Mineral Wool,EPDM,Double Glazed,Aluminum,25,3,0,30,83.6
104479,Glulam,Steel Stud,Wood I Joist,PVC,Spray Foam,EPS,Mod Bit,Triple Glazed,Fiberglass,10,3,0,20,200.6
101892,Glulam,Steel Stud,Wood I Joist,Metal,Fiberglass,Mineral Wool,Mod Bit,Triple Glazed,PVC,10,3,0,0,155.1
232299,Glulam,ICF,Wood I Joist,PVC,XPS,EPS,PVC,Triple Glazed,Aluminum,25,3,0,0,226.3
120678,Glulam,Steel Stud,CLT,Fiberboard,Spray Foam,Polyiso,PVC,Double Glazed,Fiberglass,10,3,0,0,228.2
246118,Glulam,ICF,CLT,EIFS,EIFS,EPS,PVC,Double Glazed,Wood,25,3,0,20,229.7
163426,Glulam,Wood Stud OVE,Wood Joist,PVC,Spray Foam,Polyiso,EPDM,Triple Glazed,Fiberglass,25,3,0,20,162.4
201349,Glulam,CLT,Wood Joist,PVC,XPS,Polyiso,PVC,Triple Glazed,PVC,10,3,0,20,116.5
122947,Glulam,Wood Stud,Wood Joist,Brick,Spray Foam,EPS,EPDM,Double Glazed,Wood,10,3,0,20,197.8
68151,Load Bearing Wood Wall,ICF,Wood I Joist,PVC,XPS,EPS,PVC,Triple Glazed,PVC,25,3,0,0,228.2
233811,Glulam,ICF,Wood I Joist,PVC,Fiberglass,Mineral Wool,EPDM,Double Glazed,Aluminum,25,3,0,0,200.5
62110,Load Bearing Wood Wall,ICF,Wood Joist,Fiberboard,Mineral Wool,Mineral Wool,PVC,Triple Glazed,Wood,25,3,0,20,207.8
245697,Glulam,ICF,CLT,PVC,Spray Foam,Polyiso,PVC,Triple Glazed,Fiberglass,25,3,0,0,310.5
144306,Glulam,Wood Stud,CLT,Brick,XPS,Polyiso,PVC,Double Glazed,Wood,10,3,0,0,155.3
153039,Glulam,Wood Stud,CLT,EIFS,EIFS,Polyiso,EPDM,Double Glazed,PVC,25,3,0,0,121.1
199005,Glulam,CLT,Wood Joist,Brick,XPS,EPS,EPDM,Triple Glazed,Wood,25,3,0,0,144.9
22085,Load Bearing Wood Wall,Wood Stud,Wood I Joist,Fiberboard,Fiberglass,EPS,Mod Bit,Double Glazed,Aluminum,25,3,0,30,90.7
38492,Load Bearing Wood Wall,CLT,Wood Joist,EIFS,EIFS,Mineral Wool,PVC,Triple Glazed,Wood,10,3,0,30,105.1
31219,Load Bearing Wood Wall,Wood Stud,CLT,EIFS,EIFS,XPS,EPDM,Double Glazed,Wood,10,3,0,20,119.3
187769,Glulam,Wood Stud OVE,CLT,Metal,XPS,Mineral Wool,EPDM,Triple Glazed,PVC,25,3,0,30,171.4
87045,Glulam,Steel Stud,Wood Joist,Brick,Mineral Wool,XPS,Mod Bit,Double Glazed,Wood,25,3,0,0,139.8
184678,Glulam,Wood Stud OVE,CLT,Brick,XPS,Polyiso,Mod Bit,Double Glazed,Wood,25,3,0,20,152.5
179735,Glulam,Wood Stud OVE,Wood I Joist,EIFS,EIFS,XPS,PVC,Double Glazed,Wood,25,3,0,30,93.1
77800,Load Bearing Wood Wall,ICF,CLT,Metal,Mineral Wool,XPS,PVC,Triple Glazed,PVC,25,3,0,20,280.3
40365,Load Bearing Wood Wall,CLT,Wood I Joist,Brick,XPS,XPS,PVC,Triple Glazed,Wood,25,3,0,0,152.8
107560,Glulam,Steel Stud,Wood I Joist,Fiberboard,XPS,Polyiso,EPDM,Triple Glazed,PVC,25,3,0,20,133.5
125483,Glulam,Wood Stud,Wood Joist,Metal,Spray Foam,Mineral Wool,Mod Bit,Double Glazed,Fiberglass,25,3,0,30,196.0
146618,Glulam,Wood Stud,CLT,Metal,XPS,Polyiso,PVC,Triple Glazed,Aluminum,10,3,0,30,172.0
42650,Load Bearing Wood Wall,CLT,Wood I Joist,PVC,XPS,XPS,PVC,Triple Glazed,Aluminum,10,3,0,30,122.9
206247,Glulam,CLT,Wood I Joist,Metal,Mineral Wool,XPS,PVC,Triple Glazed,PVC,25,3,0,0,156.6
104247,Glulam,Steel Stud,Wood I Joist,PVC,Fiberglass,Mineral Wool,EPDM,Triple Glazed,PVC,25,3,0,0,113.0
158669,Glulam,Wood Stud OVE,Wood Joist,Metal,XPS,EPS,EPDM,Triple Glazed,Aluminum,25,3,0,30,142.5
196300,Glulam,Wood Stud OVE,CLT,Fiberboard,XPS,Mineral Wool,PVC,Triple Glazed,Aluminum,25,3,0,20,138.7
47284,Load Bearing Wood Wall,CLT,CLT,Metal,XPS,XPS,Mod Bit,Double Glazed,Aluminum,25,3,0,20,190.1
43105,Load Bearing Wood Wall,CLT,Wood I Joist,PVC,XPS,Mineral Wool,Mod Bit,Double Glazed,Aluminum,10,3,0,20,118.6
234261,Glulam,ICF,Wood I Joist,PVC,Spray Foam,Polyiso,EPDM,Double Glazed,Wood,25,3,0,0,274.9
114099,Glulam,Steel Stud,CLT,PVC,XPS,XPS,Mod Bit,Double Glazed,Aluminum,25,3,0,0,157.8
234289,Glulam,ICF,Wood I Joist,PVC,Spray Foam,Mineral Wool,PVC,Double Glazed,Aluminum,10,3,0,20,303.4
37264,Load Bearing Wood Wall,CLT,Wood Joist,PVC,XPS,Polyiso,EPDM,Double Glazed,PVC,25,3,0,20,115.0
139013,Glulam,Wood Stud,Wood I Joist,PVC,Spray Foam,EPS,Mod Bit,Double Glazed,Aluminum,25,3,0,30,162.6
35377,Load Bearing Wood Wall,CLT,Wood Joist,Brick,Mineral Wool,EPS,EPDM,Double Glazed,Aluminum,10,3,0,20,132.0
112387,Glulam,Steel Stud,CLT,Metal,Mineral Wool,XPS,Mod Bit,Double Glazed,Wood,10,3,0,20,188.9
157433,Glulam,Wood Stud OVE,Wood Joist,Brick,Spray Foam,EPS,PVC,Triple Glazed,PVC,25,3,0,30,191.6
17838,Load Bearing Wood Wall,Wood Stud,Wood I Joist,PVC,Fiberglass,Mineral Wool,EPDM,Triple Glazed,Fiberglass,10,3,0,0,79.8
55800,Load Bearing Wood Wall,ICF,Wood Joist,Metal,Fiberglass,Mineral Wool,Mod Bit,Triple Glazed,Aluminum,10,3,0,0,268.0
162564,Glulam,Wood Stud OVE,Wood Joist,PVC,Fiberglass,XPS,EPDM,Triple Glazed,PVC,10,3,0,0,82.6
49836,Load Bearing Wood Wall,CLT,CLT,EIFS,EIFS,Polyiso,PVC,Double Glazed,PVC,10,3,0,0,135.7
81170,Load Bearing Wood Wall,ICF,CLT,PVC,Fiberglass,Mineral Wool,EPDM,Double Glazed,Aluminum,10,3,0,30,226.5
194696,Glulam,Wood Stud OVE,CLT,EIFS,EIFS,XPS,PVC,Double Glazed,Fiberglass,10,3,0,30,117.3
117372,Glulam,Steel Stud,CLT,EIFS,EIFS,Mineral Wool,PVC,Double Glazed,PVC,10,3,0,0,142.3
226857,Glulam,ICF,Wood Joist,Fiberboard,Fiberglass,Mineral Wool,Mod Bit,Double Glazed,Fiberglass,25,3,0,0,203.6
57875,Load Bearing Wood Wall,ICF,Wood Joist,PVC,Fiberglass,EPS,EPDM,Triple Glazed,Fiberglass,25,3,0,30,189.2
14327,Load Bearing Wood Wall,Wood Stud,Wood I Joist,Metal,XPS,Mineral Wool,Mod Bit,Double Glazed,Wood,25,3,0,30,137.9
160732,Glulam,Wood Stud OVE,Wood Joist,Metal,Cellulose,XPS,PVC,Triple Glazed,Aluminum,25,3,0,20,133.0
66867,Load Bearing Wood Wall,ICF,Wood I Joist,Metal,Fiberglass,XPS,Mod Bit,Double Glazed,Aluminum,25,3,0,0,248.3
68509,Load Bearing Wood Wall,ICF,Wood I Joist,PVC,XPS,Mineral Wool,EPDM,Double Glazed,PVC,10,3,0,20,231.6
100787,Glulam,Steel Stud,Wood I Joist,Metal,XPS,Mineral Wool,EPDM,Triple Glazed,Fiberglass,25,3,0,30,163.3
197544,Glulam,Wood Stud OVE,CLT,Fiberboard,Fiberglass,Mineral Wool,EPDM,Triple Glazed,Aluminum,10,3,0,0,111.6
17947,Load Bearing Wood Wall,Wood Stud,Wood I Joist,PVC,Spray Foam,XPS,Mod Bit,Triple Glazed,Wood,10,3,0,20,179.4
26507,Load Bearing Wood Wall,Wood Stud,CLT,Metal,Fiberglass,XPS,PVC,Double Glazed,Fiberglass,25,3,0,30,152.0
62600,Load Bearing Wood Wall,ICF,Wood Joist,Fiberboard,Fiberglass,Polyiso,EPDM,Double Glazed,Fiberglass,10,3,0,30,201.7
12024,Load Bearing Wood Wall,Wood Stud,Wood I Joist,Brick,XPS,Mineral Wool,Mod Bit,Triple Glazed,Aluminum,10,3,0,0,135.1
122987,Glulam,Wood Stud,Wood Joist,Brick,Spray Foam,Polyiso,PVC,Double Glazed,Fiberglass,25,3,0,30,181.2
73038,Load Bearing Wood Wall,ICF,Wood I Joist,Fiberboard,XPS,Mineral Wool,PVC,Triple Glazed,Fiberglass,10,3,0,0,246.5
87861,Glulam,Steel Stud,Wood Joist,Brick,Fiberglass,Polyiso,PVC,Double Glazed,Wood,25,3,0,0,127.1
174644,Glulam,Wood Stud OVE,Wood I Joist,Metal,Spray Foam,XPS,EPDM,Double Glazed,Wood,10,3,0,30,217.1
155994,Glulam,Wood Stud OVE,Wood Joist,Brick,XPS,Mineral Wool,PVC,Triple Glazed,Wood,10,3,0,0,128.3
166327,Glulam,Wood Stud OVE,Wood Joist,EIFS,EIFS,Mineral Wool,PVC,Double Glazed,Fiberglass,10,3,0,20,84.5
176989,Glulam,Wood Stud OVE,Wood I Joist,PVC,Fiberglass,EPS,PVC,Double Glazed,PVC,10,3,0,20,77.6
195751,Glulam,Wood Stud OVE,CLT,EIFS,EIFS,Mineral Wool,Mod Bit,Double Glazed,Fiberglass,10,3,0,20,115.7
78835,Load Bearing Wood Wall,ICF,CLT,Metal,Fiberglass,Mineral Wool,Mod Bit,Double Glazed,Wood,10,3,0,20,286.0
241181,Glulam,ICF,CLT,Brick,Spray Foam,Polyiso,EPDM,Triple Glazed,Aluminum,25,3,0,30,321.7
198368,Glulam,Wood Stud OVE,CLT,Fiberboard,Cellulose,EPS,Mod Bit,Triple Glazed,Fiberglass,10,3,0,30,113.5
196583,Glulam,Wood Stud OVE,CLT,Fiberboard,Mineral Wool,EPS,PVC,Double Glazed,Wood,25,3,0,30,116.8
113143,Glulam,Steel Stud,CLT,Metal,Fiberglass,EPS,EPDM,Double Glazed,Fiberglass,10,3,0,20,175.8
130090,Glulam,Wood Stud,Wood Joist,EIFS,EIFS,Mineral Wool,Mod Bit,Double Glazed,Fiberglass,25,3,0,20,90.7
106647,Glulam,Steel Stud,Wood I Joist,EIFS,EIFS,XPS,Mod Bit,Triple Glazed,PVC,25,3,0,0,130.3
31043,Load Bearing Wood Wall,Wood Stud,CLT,EIFS,EIFS,Mineral Wool,Mod Bit,Triple Glazed,Fiberglass,25,3,0,30,126.3
106261,Glulam,Steel Stud,Wood I Joist,EIFS,EIFS,EPS,EPDM,Triple Glazed,PVC,10,3,0,20,117.2
10877,Load Bearing Wood Wall,Wood Stud,Wood Joist,Fiberboard,Fiberglass,Mineral Wool,Mod Bit,Triple Glazed,Aluminum,25,3,0,30,94.3
140447,Glulam,Wood Stud,Wood I Joist,EIFS,EIFS,Mineral Wool,PVC,Triple Glazed,Wood,25,3,0,30,95.0
152024,Glulam,Wood Stud,CLT,EIFS,EIFS,Mineral Wool,EPDM,Double Glazed,Fiberglass,10,3,0,30,111.8
173925,Glulam,Wood Stud OVE,Wood I Joist,Metal,Mineral Wool,Mineral Wool,EPDM,Double Glazed,Wood,25,3,0,0,124.5
83766,Load Bearing Wood Wall,ICF,CLT,EIFS,EIFS,EPS,EPDM,Double Glazed,Fiberglass,10,3,0,0,256.7
34853,Load Bearing Wood Wall,CLT,Wood Joist,Brick,XPS,Polyiso,PVC,Double Glazed,Aluminum,25,3,0,30,139.4
110805,Glulam,Steel Stud,CLT,Brick,Fiberglass,EPS,Mod Bit,Double Glazed,Wood,25,3,0,0,159.5
73486,Load Bearing Wood Wall,ICF,Wood I Joist,Fiberboard,Mineral Wool,Polyiso,PVC,Triple Glazed,Wood,25,3,0,20,209.8
164400,Glulam,Wood Stud OVE,Wood Joist,EIFS,EIFS,EPS,EPDM,Double Glazed,Aluminum,10,3,0,0,86.7
188603,Glulam,Wood Stud OVE,CLT,Metal,Fiberglass,EPS,EPDM,Double Glazed,Fiberglass,25,3,0,30,145.7
